,Dateof_Listing,Term,LoanStatus,BorrowerRate,Prosper_Rating,Listing,Occupation,EmploymentStatus,HomeOwner,DelinquenciesLast7Years,MonthlyIncome,LoanKey,OnTimeProsperPayments,Amountof_Loan
105132,2011-04-12 21:54:34.833,36,Completed,0.1099,B,6,Food Service Management,Full-time,True,0.0,6000.0,A9363616442187618A86C73,10.0,2000
105133,2013-12-26 12:57:42.177,60,Current,0.201,D,7,No_occupation,Other,False,0.0,3583.333333,40DB370630195627825AA9F,5.0,6000
105144,2011-11-13 15:44:07.817,36,Current,0.2574,D,7,Analyst,Employed,True,5.0,7085.833333,2AA43635868717338B96F6E,18.0,2500
105146,2009-11-20 08:03:08.120,36,Chargedoff,0.1549,C,2,Other,Part-time,True,1.0,2833.333333,4710357374389762717E89D,15.0,1200
105148,2013-08-12 15:40:25.113,60,Current,0.2969,E,1,Sales - Commission,Employed,True,10.0,3416.666667,81503691301846215F87C82,12.0,4000
105151,2013-05-27 17:11:12.610,60,Current,0.0949,A,1,Social Worker,Employed,False,0.0,2583.333333,197336829326209418EE710,92.0,5000
105153,2013-07-28 06:08:28.797,36,Current,0.2492,D,1,Administrative Assistant,Employed,False,0.0,3333.333333,6EE83688390282793697DEA,31.0,4000
105155,2013-06-13 16:39:23.097,60,Current,0.1169,A,1,Civil Service,Employed,False,0.0,11184.083333,7AA536844570587905ABE77,16.0,15000
105158,2013-01-02 08:16:16.463,60,Current,0.1982,B,1,Teacher,Employed,True,0.0,5250.0,70323672211692493786A80,18.0,2000
105164,2013-11-04 14:32:42.093,60,Current,0.144,B,1,Sales - Retail,Employed,False,0.0,5416.666667,F9FF3698166700020E6CD98,35.0,11000
105180,2009-07-27 13:03:38.020,36,Completed,0.29,E,1,Other,Not employed,False,0.0,0.0,544B356335932685046B73D,10.0,1000
105190,2013-07-23 11:23:55.413,60,Current,0.1519,B,1,Accountant/CPA,Employed,True,11.0,3750.0,CB1036878530509353F63B2,4.0,5000
105199,2011-09-22 10:40:48.153,36,Current,0.2399,D,1,Accountant/CPA,Employed,False,0.0,5666.666667,E158362974476594150D24D,61.0,10000
105201,2013-03-30 17:13:01.943,36,Chargedoff,0.2124,C,1,Other,Employed,True,0.0,5666.666667,617E367951056532377FAC6,30.0,8207
105204,2012-07-30 09:29:14.260,36,Current,0.2324,D,1,Clerical,Employed,False,15.0,2100.0,E267365772249053416E278,20.0,5000
105206,2011-02-07 13:30:42.007,12,Completed,0.0499,AA,7,Professional,Full-time,True,0.0,9166.666667,93F33612747607801327707,16.0,3500
105207,2013-12-21 09:32:05.950,60,Current,0.1655,C,1,Professional,Employed,True,0.0,6150.0,B4433701587813191529398,11.0,15000
105208,2012-08-13 14:37:22.510,60,Current,0.2684,D,1,Other,Other,False,0.0,4000.0,A7EC3659439662937494AE8,47.0,5000
105212,2009-08-03 17:32:14.143,36,Completed,0.309,D,1,Tradesman - Electrician,Full-time,True,0.0,4583.333333,C778356495192640526C01F,34.0,1650
105223,2010-12-18 13:29:46.797,36,Completed,0.35,HR,7,Professional,Employed,False,0.0,3333.333333,987136065686369778D9468,23.0,2000
105227,2013-12-22 13:21:03.667,60,Current,0.2235,D,7,Other,Self-employed,False,0.0,4500.0,FEEC3701273305978CAEFC8,33.0,7000
105232,2012-02-13 08:08:41.910,36,Past Due (91-120 days),0.1449,B,14,Other,Employed,False,0.0,3400.0,B5FB36470050262421A3A2F,35.0,6500
105240,2013-11-01 15:19:00.193,60,Current,0.1299,A,1,Professional,Employed,False,0.0,5775.0,9F383698152495479444906,7.0,20000
105241,2011-01-30 20:17:16.567,12,Completed,0.1149,B,6,Computer Programmer,Full-time,True,0.0,4166.666667,2A6B3609927073878C2549A,18.0,2000
105244,2011-11-22 09:06:24.533,36,Past Due (31-60 days),0.2537,D,3,Other,Employed,False,0.0,5000.0,05053636287074187ADE3BB,16.0,10000
105251,2012-12-18 09:27:19.290,36,Current,0.1299,A,2,Administrative Assistant,Employed,False,1.0,3750.0,1F0C367052513098586441C,20.0,20000
105261,2012-07-17 14:27:22.037,36,Completed,0.2287,D,1,Computer Programmer,Employed,False,0.0,2916.666667,A7C83657652896070EE2ADB,31.0,12500
105266,2013-10-29 05:15:46.003,36,Current,0.1349,B,1,Attorney,Employed,False,0.0,14166.666667,AB7836967594835910BEEC4,87.0,5000
105268,2013-12-31 07:44:25.443,36,Current,0.2235,D,1,Engineer - Electrical,Employed,False,0.0,15583.333333,CC433702158573592F46DD5,9.0,15000
105275,2012-05-22 13:52:09.440,36,Completed,0.1469,B,2,Computer Programmer,Full-time,True,0.0,9100.0,B5C93652176957092A05DB0,2.0,5000
105283,2010-07-05 16:48:05.217,36,Completed,0.35,HR,1,Other,Full-time,False,0.0,2275.0,347735929777275721C5C95,26.0,2000
105292,2013-12-04 15:26:54.407,36,Current,0.194,C,2,Principal,Employed,True,0.0,7033.333333,C18D3701082447191114546,66.0,15000
105308,2012-01-21 16:29:25.263,60,Completed,0.222,C,2,Clerical,Employed,False,0.0,3225.0,59E23649830874433BBEF6B,10.0,10000
105311,2011-12-04 23:06:06.713,60,Completed,0.2589,C,2,Food Service Management,Self-employed,True,0.0,3816.666667,685C3637771269791925AE3,20.0,15000
105336,2012-04-22 09:30:35.550,60,Current,0.261,D,1,Other,Other,True,0.0,2800.0,DD713649045441707180329,6.0,15000
105347,2013-11-14 07:31:35.723,36,Current,0.0605,AA,1,Professional,Employed,True,0.0,12583.333333,81FC36986239643729C1803,20.0,11400
105357,2012-02-26 18:58:21.540,36,Completed,0.1449,B,14,Other,Employed,False,0.0,9166.666667,29A836454200467708C4D58,55.0,15000
105362,2010-11-09 16:09:13.067,36,Chargedoff,0.2575,D,2,Engineer - Mechanical,Full-time,True,0.0,2333.333333,8336360389135739517813A,12.0,6800
105369,2012-05-01 14:15:22.977,36,Current,0.0964,A,1,Attorney,Employed,False,0.0,14416.666667,85213651340078160E012A2,9.0,17000
105372,2013-02-04 14:14:15.230,60,Current,0.1797,B,3,Architect,Employed,True,10.0,4458.333333,9E7136749525132972E82CD,6.0,11500
105380,2011-07-21 08:06:03.620,36,Completed,0.2399,D,1,Professional,Employed,True,0.0,7916.666667,72DA3624311813682C6DB4B,16.0,6000
105382,2012-06-26 09:36:52.760,36,Completed,0.2287,D,20,Professor,Employed,False,0.0,6083.333333,3C6736547702170606356D4,37.0,7000
105392,2013-10-25 14:43:08.183,36,Current,0.0949,A,1,Sales - Retail,Employed,False,0.0,2083.333333,F25D36983214475127045DB,13.0,4000
105393,2011-09-22 16:28:04.537,36,Completed,0.3125,HR,1,Other,Employed,False,0.0,3500.0,961A363083898896592CB86,20.0,2000
105395,2011-09-07 17:32:39.187,36,Completed,0.3125,HR,1,Professional,Full-time,True,34.0,7715.666667,32B53629880408593D1858C,23.0,3500
105396,2011-07-30 00:25:58.093,36,Completed,0.3099,E,7,Professor,Full-time,True,3.0,2875.0,B565362654490382132EB07,15.0,7000
105397,2011-09-19 13:43:25.240,36,Current,0.1129,A,2,Civil Service,Full-time,True,5.0,10833.333333,58D73630152673827A90EAB,18.0,2500
105398,2013-04-24 12:56:12.770,60,Current,0.2179,C,3,Other,Full-time,True,1.0,2166.666667,25E536805687428608F7508,72.0,6500
105399,2012-03-19 17:19:28.457,36,Current,0.2999,E,15,Other,Employed,False,7.0,1948.833333,4BDE3646404599207AD66E3,35.0,4000
105409,2010-06-03 10:29:47.933,36,Completed,0.1974,D,3,Other,Full-time,False,0.0,3083.333333,2378359121974160324992A,57.0,1800
105411,2012-07-31 08:53:32.447,60,Current,0.1364,A,6,Administrative Assistant,Employed,False,0.0,2666.666667,DF2A365718990914355B2E8,8.0,7500
105418,2013-04-27 20:09:26.183,60,Current,0.1419,B,1,Analyst,Employed,True,26.0,6447.416667,BED636828886703524F753D,6.0,15000
105422,2011-08-25 13:19:00.030,36,Current,0.2399,D,1,Other,Other,False,0.0,2500.0,B9583627835399274EAC6DC,77.0,3500
105425,2012-12-18 16:18:12.873,60,Chargedoff,0.2226,C,3,Medical Technician,Employed,False,0.0,4091.333333,6DFD3671894243461583D07,9.0,15000
105426,2012-05-16 04:17:04.507,60,Current,0.183,B,3,Other,Self-employed,True,0.0,5000.0,F3273651001383620B74EAF,6.0,12000
105437,2013-02-20 19:46:15.070,36,Current,0.2019,C,1,Professor,Employed,False,3.0,4578.0,E2AD3675137679948EA2C57,43.0,11000
105438,2012-10-29 22:18:50.193,60,Past Due (1-15 days),0.1694,B,2,Other,Employed,True,9.0,7500.0,4A8936665921119137746D9,4.0,18500
105443,2011-07-26 18:52:47.623,36,Current,0.1029,A,1,Professional,Employed,False,0.0,3164.833333,8D303626448414259C88F85,33.0,3000
105449,2012-07-02 13:06:14.793,36,Completed,0.2287,D,19,Teacher,Employed,True,7.0,8333.333333,2C9136548197919518315C7,6.0,3000
105457,2013-05-20 07:20:18.590,36,Current,0.2566,D,7,Skilled Labor,Employed,True,0.0,6333.333333,AEC13684442759888BD6E33,17.0,3000
105469,2009-08-02 11:33:29.877,36,Completed,0.11,A,1,Nurse (RN),Full-time,True,0.0,5833.333333,7EC73563944503886256B09,15.0,11000
105471,2013-12-16 19:47:50.070,60,Current,0.1655,C,1,Medical Technician,Employed,False,51.0,4750.0,3DC03701925697005D61ACA,21.0,7500
105474,2012-07-13 18:40:46.803,36,Current,0.1249,A,1,Professional,Employed,True,0.0,8333.333333,4A4E36647247441278D4EFF,11.0,20000
105482,2009-12-18 10:18:44.650,36,Completed,0.2005,C,1,Computer Programmer,Full-time,True,0.0,7500.0,234D35767798815257F59FB,16.0,4500
105487,2012-08-22 18:58:45.743,60,Current,0.1028,AA,1,Other,Employed,True,0.0,7083.333333,139A3659938889970E99C94,12.0,20000
105489,2013-10-07 20:29:59.993,36,Completed,0.2849,E,1,Police Officer/Correction Officer,Employed,False,0.0,3750.0,396F3695888339936550A92,17.0,10000
105492,2014-01-13 12:33:38.063,36,Current,0.14,B,1,Nurse (RN),Employed,True,0.0,7312.583333,C13D3704347082195252A7C,12.0,23500
105500,2013-11-12 10:43:17.763,60,Current,0.2155,D,1,Accountant/CPA,Employed,True,0.0,5916.666667,434B36981611235652D6101,13.0,10000
105504,2013-09-27 11:36:09.027,60,Current,0.173,C,2,Professional,Employed,True,0.0,11250.0,E6063698603410690C6B11A,11.0,12000
105506,2013-10-06 22:41:57.553,60,Current,0.2225,D,1,Sales - Retail,Self-employed,False,0.0,870.0,34A83694194274798BACFF6,33.0,4000
105516,2012-11-22 06:12:23.213,60,Current,0.1223,A,2,Other,Employed,True,18.0,5371.416667,AC74366888029571840DE39,43.0,13500
105532,2014-01-23 08:46:16.483,36,Current,0.093,A,1,Sales - Commission,Self-employed,True,1.0,20000.0,7D9B3705467509362446D1B,43.0,13500
105536,2012-04-25 15:06:31.057,60,Current,0.261,D,1,Clerical,Employed,False,1.0,2041.666667,173E3648702752540E60685,9.0,13000
105539,2011-07-13 12:25:59.620,36,Completed,0.1029,A,7,Teacher,Employed,False,0.0,2584.416667,D96A3624318661450DB13EB,38.0,4000
105541,2012-05-22 16:30:41.893,36,Completed,0.0964,A,1,Attorney,Employed,True,0.0,23333.333333,74EF365263082180996BD84,9.0,16500
105545,2012-01-02 11:09:13.740,36,Completed,0.1449,B,1,Sales - Commission,Self-employed,False,0.0,6666.666667,C03536421000364544C67FD,6.0,7800
105557,2013-05-08 12:39:58.157,36,Current,0.1824,C,1,Police Officer/Correction Officer,Employed,True,11.0,7166.666667,E4BF368273015899575BD0A,15.0,25000
105562,2012-07-17 06:43:47.223,36,Current,0.1902,C,6,Nurse's Aide,Employed,False,0.0,2333.333333,FD3C365721615247943FFA0,6.0,5500
105585,2011-05-24 18:50:58.153,36,Current,0.3099,E,1,Executive,Employed,False,1.0,6500.0,B255362076406089772EE8F,35.0,5000
105591,2009-10-12 06:28:39.793,36,Defaulted,0.35,E,2,Professional,Full-time,False,3.0,6343.75,0A5E3569512875802AC3E33,12.0,1500
105597,2011-10-28 07:26:21.970,36,Completed,0.111,A,1,Other,Employed,True,0.0,6250.0,BB1B3633438223705098400,36.0,7000
105600,2012-02-18 10:13:17.020,60,Completed,0.2293,C,7,Computer Programmer,Employed,True,4.0,5020.833333,849D364323197721342FB48,40.0,12000
105617,2012-02-02 07:26:17.830,60,Completed,0.2705,D,7,Computer Programmer,Full-time,True,0.0,3333.333333,FD3D3645050208819C6349E,9.0,15000
105619,2011-11-17 13:03:49.153,36,Current,0.1074,A,1,Executive,Employed,True,0.0,15000.0,03F03636304981685838FC3,70.0,17500
105623,2010-09-28 12:23:38.607,36,Completed,0.2575,D,1,Professional,Employed,True,0.0,6250.0,547A360156616447672B4D8,9.0,4800
105625,2012-04-24 13:01:41.893,36,Chargedoff,0.2999,E,1,Computer Programmer,Employed,True,0.0,7916.666667,B2063648677492990EE4BF0,26.0,4000
105629,2011-08-10 08:27:05.970,36,Current,0.1899,C,2,Professional,Full-time,True,0.0,5416.666667,FD1D3626103505186191FD0,21.0,4500
105633,2012-08-30 13:43:58.900,60,Past Due (1-15 days),0.2632,D,1,Judge,Employed,True,0.0,8833.333333,1DB73661598759974A6AF1D,9.0,11000
105636,2012-09-07 08:20:55.560,60,Current,0.1852,B,1,Accountant/CPA,Employed,False,15.0,8750.0,6DDA3661702893893A8F3CD,11.0,4000
105639,2011-08-01 11:32:00.967,36,Completed,0.3125,HR,7,Attorney,Employed,True,0.0,12500.0,B2D636263427880555B7237,10.0,4000
105642,2013-07-23 04:43:50.487,60,Current,0.2916,E,7,Sales - Commission,Full-time,True,40.0,6666.666667,0FBA3688184237954051774,78.0,4000
105654,2012-02-17 00:57:29.113,12,Completed,0.0609,A,3,Food Service,Employed,False,0.0,2083.333333,1DF43644078901254940EA0,2.0,3600
105672,2013-08-27 16:15:01.313,36,Current,0.0759,AA,2,Executive,Employed,True,0.0,9000.0,72B2369062746686121C478,6.0,5000
105679,2013-02-04 17:35:43.290,36,Current,0.0799,AA,1,Nurse (RN),Employed,True,0.0,8333.333333,17493674905624309868799,35.0,12000
105697,2012-09-09 17:51:22.383,12,Completed,0.2254,E,19,Other,Self-employed,True,20.0,4500.0,0237366110904194039D063,36.0,4000
105698,2011-11-10 06:08:02.873,12,Completed,0.2199,D,6,Skilled Labor,Employed,False,0.0,4166.666667,E6CE3635262979740133CD8,6.0,4000
105704,2011-11-29 18:55:42.107,36,Completed,0.1074,A,1,Other,Employed,False,1.0,2325.0,49EA36369135753095639E3,42.0,3500
105706,2011-12-23 09:15:18.020,36,Completed,0.3073,E,15,Other,Not employed,False,0.0,0.0,D33D3639365347590FCC5BE,35.0,2000
105710,2013-05-20 06:00:22.093,60,Current,0.1519,B,15,Other,Employed,True,0.0,11250.0,E0F336833210201759DA027,11.0,4000
105713,2011-07-30 10:34:41.057,36,Current,0.1029,A,1,Accountant/CPA,Full-time,True,0.0,16666.666667,80743628347125728AB351F,88.0,18000
105721,2013-04-26 08:59:22.960,36,Current,0.0849,AA,1,Computer Programmer,Employed,True,0.0,12916.666667,F6323685450594997324BA3,8.0,12000
105731,2009-10-01 08:25:03.917,36,Completed,0.1218,D,7,Computer Programmer,Full-time,False,9.0,2916.666667,132E35675884925942D9008,19.0,2100
105732,2012-08-29 13:41:54.017,36,Current,0.1299,A,15,Food Service,Full-time,False,0.0,1436.5,523B3659965262843C26C03,44.0,2200
105733,2013-02-01 09:17:11.200,60,Current,0.2059,C,6,Professional,Employed,True,42.0,2908.333333,5E0C3676223823725656280,68.0,9000
105738,2011-11-07 10:14:09.460,36,Defaulted,0.316,E,7,Waiter/Waitress,Employed,True,0.0,1875.0,98263634146921248118AF9,9.0,7500
105739,2012-02-17 10:35:50.833,36,Current,0.1449,B,1,Professional,Employed,False,0.0,6500.0,FDD63645163281562129396,29.0,12000
105742,2013-07-27 02:08:03.650,60,Current,0.1819,B,1,Professional,Employed,True,0.0,8333.333333,7387368995663690215E934,9.0,7000
105746,2012-09-03 17:46:23.743,36,Current,0.1089,A,1,Executive,Employed,True,0.0,15833.333333,51A63661166241948F15604,79.0,11000
105748,2013-08-02 16:24:24.270,60,Current,0.1474,B,1,Sales - Commission,Employed,True,4.0,3583.333333,DB033689029398105CB6E68,9.0,10000
105751,2013-05-20 11:19:39.417,60,Current,0.1219,A,2,Military Enlisted,Employed,True,0.0,7083.333333,78A536825681864208E0F71,16.0,25000
105763,2010-09-25 12:48:31.330,36,Completed,0.265,HR,1,Nurse (RN),Full-time,True,0.0,8333.333333,2F233600959018251FBFB13,75.0,6000
105765,2011-07-26 20:13:19.860,36,Defaulted,0.1029,A,6,Postal Service,Full-time,True,0.0,4500.0,0F1836267543828364C1E5C,6.0,6500
105776,2011-10-06 11:02:14.770,36,Current,0.3099,E,1,Administrative Assistant,Full-time,False,0.0,4583.333333,274C36313559107609A7932,17.0,2250
105778,2009-12-01 18:33:36.810,36,Chargedoff,0.336,E,3,Construction,Full-time,True,0.0,3000.0,541B357386421471934E968,18.0,3500
105779,2009-08-28 08:17:52.093,36,Completed,0.075,AA,1,Computer Programmer,Full-time,True,0.0,7083.333333,436F3566598017696B10D5D,26.0,2100
105782,2013-06-26 10:13:31.563,36,Current,0.2159,C,18,Religious,Employed,False,0.0,3000.0,324E3686528753039EE99B1,16.0,3500
105783,2012-02-28 08:56:22.510,60,Past Due (1-15 days),0.2293,C,1,Engineer - Electrical,Employed,True,1.0,10499.916667,045B3643877332431BE10F4,4.0,5300
105789,2014-02-19 12:28:02.607,60,Current,0.1314,B,15,Pharmacist,Employed,True,0.0,10000.0,1732370737699503880AF7A,17.0,24000
105797,2013-12-01 12:23:31.713,60,Current,0.1585,C,2,Police Officer/Correction Officer,Employed,True,9.0,7916.666667,9DEA3700408514214FD5FD7,14.0,11500
105800,2013-10-05 13:53:54.177,36,Current,0.1099,A,6,Food Service,Employed,False,0.0,1800.0,446736945092602770D44FB,65.0,4000
105806,2012-01-31 02:39:09.273,36,Completed,0.2024,C,1,Other,Self-employed,True,0.0,4416.666667,22233641426179565DB2D39,1.0,15000
105810,2013-06-25 21:20:50.737,36,Past Due (61-90 days),0.3134,HR,3,Other,Self-employed,False,23.0,0.0,548536859713330662A4A52,9.0,4000
105813,2012-07-26 14:02:09.817,60,Completed,0.1364,A,1,Tradesman - Mechanic,Employed,True,1.0,6399.416667,4C36365659768697660FC83,4.0,25000
105821,2010-03-15 06:36:08.717,36,Completed,0.199,C,1,Professional,Full-time,True,3.0,2916.666667,30E83582240036922E03D06,20.0,1800
105830,2011-11-13 18:10:13.467,12,Chargedoff,0.2576,E,2,Other,Full-time,False,0.0,2500.0,A08E363655835092967FD41,33.0,2000
105835,2013-05-15 19:00:42.540,36,Current,0.1299,A,13,Professional,Employed,False,0.0,4166.666667,6DBE3682004097117DD99AA,8.0,3000
105844,2011-04-26 18:13:32.283,60,Current,0.2499,D,1,Computer Programmer,Employed,True,0.0,9166.666667,D51B361866923250330FCE7,57.0,15000
105858,2012-05-10 13:13:57.410,36,Current,0.0964,A,3,Fireman,Full-time,False,0.0,4333.333333,C30D36522953086022A2625,3.0,2500
105860,2011-07-13 21:53:39.167,60,Chargedoff,0.2199,C,6,Laborer,Full-time,False,0.0,4166.666667,6204362646725652721AB6F,11.0,12598
105863,2013-07-03 09:28:37.683,60,Current,0.2672,D,7,Other,Employed,False,0.0,3500.0,C7593690861919557E5966D,54.0,4500
105864,2012-03-31 21:38:38.623,36,Chargedoff,0.2287,D,1,Other,Employed,True,0.0,3333.333333,F0C3364718707636505DFFC,17.0,2000
105867,2011-06-09 16:28:59.417,36,Completed,0.3099,E,1,Other,Full-time,False,0.0,2833.333333,111836227440934723420F0,5.0,7500
105890,2010-03-02 00:29:45.983,36,Completed,0.35,HR,7,Other,Full-time,False,11.0,3310.666667,84653582197990908C2F822,17.0,1500
105897,2010-06-17 11:32:12.913,36,Completed,0.1138,C,1,Military Officer,Full-time,False,0.0,4833.333333,E427359107052991881CA0C,9.0,1900
105907,2012-05-07 11:56:43.203,36,Past Due (1-15 days),0.2999,E,2,Engineer - Electrical,Employed,True,3.0,9166.666667,A0273650203116607087348,12.0,4000
105911,2013-02-18 15:14:30.750,12,Completed,0.2064,D,2,Attorney,Employed,True,39.0,12458.333333,14043674455690036131E67,8.0,4000
105922,2012-05-14 15:05:33.653,36,Current,0.0964,A,15,Other,Employed,True,0.0,3083.333333,9D353651918700285323CE7,58.0,2000
105926,2014-02-16 15:15:52.950,60,Current,0.1039,A,6,Executive,Employed,True,0.0,12500.0,48F63707701343006ABBD1B,27.0,20000
105930,2013-12-16 10:31:19.683,36,Current,0.2304,D,1,Sales - Commission,Employed,True,23.0,6500.0,02C437017139882296CF533,32.0,10000
105936,2011-07-26 10:35:48.177,36,Chargedoff,0.3099,E,7,Waiter/Waitress,Full-time,False,0.0,2083.333333,45143625746454809458330,11.0,2200
105941,2011-09-04 12:31:03.013,36,Completed,0.1899,C,1,Professional,Employed,True,0.0,10000.0,5B92363010624515261F6BE,21.0,5000
105943,2013-06-12 05:51:49.390,60,Current,0.0949,A,2,Professional,Employed,True,0.0,7500.0,97E236852331092408B2CFB,13.0,18000
105971,2010-01-20 16:34:02.143,36,Completed,0.273,D,1,Realtor,Self-employed,True,0.0,4000.0,033D357913806173494B555,22.0,1750
105972,2010-02-27 08:24:54.727,36,Completed,0.35,E,6,Other,Full-time,False,0.0,5416.666667,3C4A35826717952874F0A96,21.0,3500
105975,2010-04-22 10:53:24.607,36,Completed,0.12,A,7,Architect,Full-time,True,0.0,4583.333333,9D543585575032995DFE379,19.0,3000
105977,2010-12-02 20:22:23.610,36,Completed,0.35,HR,7,Professional,Employed,False,16.0,3500.0,4AFC3607066833833454425,0.0,4000
105986,2013-11-14 07:40:37.707,36,Current,0.1349,B,2,Clerical,Employed,True,0.0,1906.666667,918536993492476956B4EF9,35.0,2000
105998,2011-08-29 21:30:32.010,36,Chargedoff,0.3125,HR,7,Other,Employed,False,3.0,2916.666667,909E36297852076501119E3,3.0,4000
106002,2013-07-04 12:26:25.517,36,Current,0.1639,B,3,Accountant/CPA,Employed,False,6.0,4000.0,C1C136878141735069A4705,11.0,8000
106015,2013-03-27 06:08:35.433,60,Current,0.0869,AA,1,Other,Employed,True,0.0,8333.333333,28513679083818916397E64,27.0,13000
106031,2012-06-20 06:37:14.820,60,Chargedoff,0.261,D,1,Professional,Employed,False,0.0,1836.916667,F824365472148479054AAEA,7.0,4000
106033,2010-11-30 05:07:19.987,36,Completed,0.35,HR,7,Professional,Full-time,True,14.0,6681.0,687D3604445247317261CE2,27.0,3500
106034,2012-12-31 13:41:24.307,60,Current,0.1694,B,1,Military Officer,Employed,True,0.0,10416.666667,9564367142806551442D640,3.0,15000
106041,2011-04-13 10:32:50.597,36,Completed,0.3125,HR,1,Administrative Assistant,Full-time,True,0.0,4166.666667,497C3616690809643D913D5,12.0,4000
106042,2012-11-27 18:22:32.293,36,Completed,0.1734,C,1,Analyst,Employed,False,0.0,6083.333333,CBD63668910622735D3EF0B,50.0,4600
106044,2014-02-27 11:58:49.860,60,Current,0.1159,A,2,Biologist,Employed,True,0.0,6428.916667,92C13707805318333D17284,7.0,9500
106045,2010-01-11 20:50:37.773,36,Completed,0.1919,C,3,Other,Full-time,True,0.0,2175.0,D818357787305742990C57E,16.0,4000
106046,2012-09-19 09:22:52.980,36,Current,0.1939,C,3,Other,Employed,False,8.0,6000.0,5FDB366251250899020A947,16.0,2800
106057,2012-07-19 13:35:03.880,60,Current,0.183,B,1,Other,Self-employed,False,0.0,5000.0,E8473658062834926B9F17E,7.0,15000
106064,2013-03-28 08:31:09.127,60,Current,0.2059,C,2,Nurse (RN),Employed,True,0.0,8333.333333,8578367901286643757F291,9.0,6500
106073,2014-02-28 15:49:17.397,60,Current,0.135,B,1,Professional,Employed,True,0.0,8666.666667,6DDE3708260723802F1DF68,9.0,12000
106078,2013-08-30 12:28:07.983,36,Completed,0.2124,C,19,Construction,Employed,True,25.0,7333.333333,77333693249384084F90C1F,7.0,5000
106085,2012-05-11 02:16:09.947,60,Chargedoff,0.261,D,1,Laborer,Full-time,False,0.0,2500.0,41E8365152074793505455C,44.0,15000
106092,2011-08-12 05:27:15.033,36,Defaulted,0.3125,HR,1,Other,Employed,False,0.0,2250.0,998C36262107464084E6A5D,65.0,4000
106094,2013-05-03 06:58:19.493,36,Current,0.1299,A,19,Administrative Assistant,Employed,False,0.0,1666.666667,74BD3682696204352714598,19.0,4000
106096,2013-12-15 12:30:04.303,60,Current,0.1875,C,1,Accountant/CPA,Employed,True,0.0,5250.0,3D1F3701263171737A46961,17.0,6000
106105,2013-08-05 04:23:22.247,60,Current,0.1474,B,1,Executive,Employed,False,0.0,7583.333333,8E77369014436478744C1A4,14.0,5000
106113,2013-08-07 15:47:25.690,36,Current,0.2566,D,15,Attorney,Employed,False,9.0,10166.666667,6EA336907989828913E8C3A,10.0,4000
106140,2013-06-19 08:23:28.857,60,Current,0.1269,A,1,Analyst,Employed,True,0.0,12083.333333,0A223686352182444711D58,13.0,15000
106145,2012-07-05 13:28:07.243,36,Current,0.2999,E,1,Clerical,Full-time,True,7.0,2083.333333,518B36563269634563CE79D,58.0,2500
106148,2013-05-29 17:17:52.177,60,Current,0.1474,B,1,Nurse (RN),Employed,True,12.0,6193.75,A32936894678317797C61D5,12.0,4000
106149,2014-03-09 00:57:48.250,36,Current,0.0769,AA,1,Other,Employed,True,0.0,4166.666667,E1A037081378682699EF4C0,52.0,15000
106150,2010-04-13 23:25:07.523,36,Completed,0.14,A,6,Food Service Management,Full-time,True,0.0,6000.0,12F035843963752294AEB54,2.0,4200
106157,2012-11-12 13:44:57.737,36,Completed,0.1089,A,14,Executive,Employed,False,6.0,4845.166667,8AA83667641161881C2C559,10.0,5000
106161,2013-08-22 20:38:36.223,36,Current,0.1639,B,6,Other,Employed,False,28.0,10166.666667,677936914407725525116BC,41.0,15000
106164,2012-04-14 07:30:59.287,12,Chargedoff,0.1304,C,7,Other,Employed,True,0.0,2083.333333,00273649210703292EB8570,7.0,2000
106168,2013-11-08 08:45:39.470,36,Current,0.105,A,1,Other,Employed,True,0.0,4224.166667,10CF369841647864285D146,15.0,3000
106171,2012-04-22 07:47:45.647,60,Current,0.261,D,1,Sales - Retail,Full-time,False,2.0,2166.666667,E1F93648868340141A8BE0F,31.0,10000
106172,2013-11-21 10:59:02.727,36,Past Due (61-90 days),0.1435,B,1,Doctor,Employed,True,21.0,7500.0,43C23699517375705098FA9,1.0,7500
106175,2011-12-01 11:33:43.907,36,Completed,0.2487,D,1,Executive,Employed,False,0.0,6250.0,53683640198912011EBE66E,61.0,10000
106176,2013-12-06 05:00:42.320,36,Current,0.15,B,1,No_occupation,Other,True,0.0,3500.0,4AE83700819757787BB4EFF,23.0,3200
106180,2010-03-03 09:34:35.287,36,Chargedoff,0.35,E,7,Food Service Management,Full-time,True,35.0,2208.333333,D2DE358070512712546F06F,57.0,1250
106187,2012-01-24 14:38:58.887,12,Completed,0.2484,E,3,Professional,Employed,True,7.0,9083.333333,BC6E3640934632944CF626C,35.0,4000
106188,2012-12-11 11:43:38.277,60,Current,0.2081,C,1,Other,Employed,True,0.0,2500.0,AAC03669433645636C8F695,12.0,8500
106198,2012-10-22 16:26:57.303,60,Current,0.2333,C,2,Computer Programmer,Employed,False,35.0,5250.0,433036695378762183D9430,18.0,8000
106199,2012-10-05 06:24:00.340,60,Past Due (61-90 days),0.1346,A,3,Other,Employed,True,0.0,5833.333333,35AF366405983896973F2E1,8.0,11000
106204,2013-11-25 09:26:43.510,60,Current,0.1355,B,1,Other,Employed,True,0.0,6020.916667,B09E36983710667301E42DE,35.0,20000
106216,2012-11-28 19:10:57.057,36,Current,0.2346,D,19,Sales - Commission,Employed,True,0.0,4833.333333,0A7E36689840626111353EF,7.0,2000
